feature,importance
unique id_1707862457830x785332769607499600,0.0
unique id_1707862459863x952549484131581200,0.0
unique id_1707862462076x134348458463300340,0.0
unique id_1707862464097x901885166100835800,0.0
unique id_1707916251524x113060870343016030,0.0
unique id_1707916263575x780281050704658000,0.0
unique id_1708454353214x388056880302245700,0.0
unique id_1708454628975x432559334789226050,0.0
unique id_1708454850311x459750494823533600,0.0
unique id_1708455082041x999517269402298500,0.0
unique id_1708460531760x131666654851500200,0.0
unique id_1708460634042x231715771027618750,0.0
unique id_1708460705338x970665024402827400,0.0
unique id_1708460774629x896332190450803500,0.0
unique id_1708460782930x288487513228228540,0.0
unique id_1708463366379x971546611002080900,0.0
unique id_1708463369229x923645004747013400,0.0
unique id_1708463377745x185677847488030720,0.0
unique id_1708464374911x737669258620619000,0.0
unique id_1708464381398x104990969769706020,0.0
unique id_1708464385839x615960373958102800,0.0
unique id_1708464387837x973308930771041700,0.0
unique id_1708464393816x249534217252586270,0.0
unique id_1708465304174x985605406092465000,0.0
unique id_1708466182700x791185145791047000,0.0
unique id_1708460463263x957235249107023200,0.0
unique id_1708460461914x536946116313222100,0.0
unique id_1708460278229x610008425874908500,0.0
unique id_1708458619046x163430697216267800,0.0
unique id_1708455328774x998116468976799700,0.0
unique id_1708457146224x674630985483794200,0.0
unique id_1708457154158x262036138734312420,0.0
unique id_1708457162341x692254162529175600,0.0
unique id_1708457900407x468771439648235000,0.0
unique id_1708458401186x961185295839745500,0.0
unique id_1708458747504x461018628283088830,0.0
unique id_1708460133345x384302368602984260,0.0
unique id_1708459686469x540470967220847900,0.0
unique id_1708459851067x623016384092709400,0.0
unique id_1708459853597x802985600185929900,0.0
unique id_1708459855362x546959735970795840,0.0
unique id_1708459858361x253516680955428800,0.0
unique id_1708459865068x390848808961248960,0.0
unique id_1707774838563x417344892546582340,0.0
unique id_1707774832606x402153294526330900,0.0
unique id_1707771429132x974466401595196300,0.0
unique id_1707772031348x570983152036681500,0.0
unique id_1707772036071x118068907869443460,0.0
unique id_1707772038403x120207609611125540,0.0
unique id_1707772040270x765068814919869400,0.0
unique id_1707772042378x765877816715267300,0.0
unique id_1707772208983x552678399309416900,0.0
unique id_1707772210987x138023941179511000,0.0
unique id_1707772212513x310025533394954430,0.0
unique id_1707772214407x157083530044446620,0.0
unique id_1707772217972x850867423730931300,0.0
unique id_1707772617206x356980029637601340,0.0
unique id_1707772740737x705620178711655600,0.0
unique id_1707772742442x758603399558089900,0.0
unique id_1707772744650x628263816828225040,0.0
unique id_1707772746734x919046265557806700,0.0
unique id_1707772752544x809058332005148900,0.0
unique id_1707772033538x946872887741958600,0.0
unique id_1707772029368x938932671313278000,0.0
unique id_1707774658267x290222675127175940,0.0
unique id_1707771975637x415329597461010940,0.0
unique id_1707771431055x787631460283464700,0.0
unique id_1707771432940x708508118039360000,0.0
unique id_1707771435547x844801058441975200,0.0
unique id_1707771541192x628534068944040000,0.0
unique id_1707771547269x818156142606090400,0.0
unique id_1707771608420x666912388985243500,0.0
unique id_1707771610900x754968897842468700,0.0
unique id_1707771619930x257062931436789820,0.0
unique id_1707771690394x778315505268032400,0.0
unique id_1707771692300x998313180937320300,0.0
unique id_1707771695015x799921650929593200,0.0
unique id_1707771696965x936430314291538200,0.0
unique id_1707771699581x151348755317699330,0.0
unique id_1707771703530x981655642261841000,0.0
unique id_1707771705291x317555800805210600,0.0
unique id_1707772990075x980884034797259400,0.0
unique id_1707772991940x310878145407766700,0.0
unique id_1707772993611x104516445540419500,0.0
unique id_1707772996325x989824638668272500,0.0
unique id_1707774178426x496818580636617200,0.0
unique id_1707774180587x942965915621973400,0.0
unique id_1707774184851x497045087446346100,0.0
unique id_1707774186517x524360969204567400,0.0
unique id_1707774435302x362686691431068500,0.0
unique id_1707774440748x913976270354337000,0.0
unique id_1707774448026x244179246784493900,0.0
unique id_1707774450011x125973350660876900,0.0
unique id_1707774576205x632401788391659000,0.0
unique id_1707774584254x333452732563800100,0.0
unique id_1707774588421x860039586157287200,0.0
unique id_1707774650550x358491977514915800,0.0
unique id_1707774652271x979569014640131500,0.0
unique id_1707774653904x177880240251510940,0.0
unique id_1707774655964x842741828180904700,0.0
unique id_1707774176212x703707197175878100,0.0
unique id_1707774170527x731625039411040900,0.0
unique id_1707773741159x171927091374355800,0.0
unique id_1707773349890x258446731547751870,0.0
unique id_1707772999015x555496471469092000,0.0
unique id_1707773000674x133880654311191460,0.0
unique id_1707773002991x417797906892098300,0.0
unique id_1707773344045x327259744383826100,0.0
unique id_1707773345938x640999547664946600,0.0
unique id_1707773348020x371759361584988100,0.0
unique id_1707773351869x784239368284939400,0.0
unique id_1707773738578x282274770109221400,0.0
unique id_1707773355098x569916749830325250,0.0
unique id_1707773357173x139788399737427180,0.0
unique id_1707773724290x640707953339007500,0.0
unique id_1707773729336x148655204608034050,0.0
unique id_1707773731730x541878611606876800,0.0
unique id_1707773736625x706567477585432400,0.0
unique id_1707762348221x295022251621162050,0.0
unique id_1707762344152x167288273458995330,0.0
unique id_1708539322091x702591766449420800,0.0
unique id_1707161288595x469768573362440600,0.0
unique id_1707161294702x424692534035873100,0.0
unique id_1707161298867x709588723669660900,0.0
unique id_1707161302996x703563164487708700,0.0
unique id_1707161305275x268658993690531260,0.0
unique id_1707161545928x593263138563369100,0.0
unique id_1707161548557x145736884402026600,0.0
unique id_1707161554935x451853282341943230,0.0
unique id_1707161556851x409840908008130400,0.0
unique id_1707162170636x918119462111575800,0.0
unique id_1707162177289x921674945165082500,0.0
unique id_1707162183797x708455069803944100,0.0
unique id_1707162188814x981047599647934800,0.0
unique id_1707162448352x458969337052102000,0.0
unique id_1707162451768x754568678760391800,0.0
unique id_1707162453611x670567029223344100,0.0
unique id_1707161291909x758919044904570600,0.0
unique id_1707161187812x527907448265343400,0.0
unique id_1707160359539x290452787537399700,0.0
unique id_1707161185468x111139356041898280,0.0
unique id_1707160363125x900946244191615400,0.0
unique id_1707160431320x451370442472431170,0.0
unique id_1707160436616x289419985395018560,0.0
unique id_1707160439597x167619759161444540,0.0
unique id_1707160444348x162172193010931460,0.0
unique id_1707160448182x746618236976895200,0.0
unique id_1707160627681x436382127146794500,0.0
unique id_1707160631354x424282070520643400,0.0
unique id_1707160633479x261802015184457120,0.0
unique id_1707160635414x210023599817679360,0.0
unique id_1707160638038x189121751318002340,0.0
unique id_1707160640144x772717873651696600,0.0
unique id_1707160761037x433731399147127000,0.0
unique id_1707161165842x520012770297797900,0.0
unique id_1707161181039x968460861612089700,0.0
unique id_1707162455873x571148262363762940,0.0
unique id_1707162460396x593954752388836700,0.0
unique id_1707162462524x721866327471190000,0.0
unique id_1707162537423x517870749901199900,0.0
unique id_1707163506325x379112458399862850,0.0
unique id_1707163508816x117045457899967120,0.0
unique id_1707163512049x800633055252058200,0.0
unique id_1707163514151x147177842690600960,0.0
unique id_1707165128105x864412257863449500,0.0
unique id_1707165677286x706008931593020400,0.0
unique id_1707165854354x575406266180474430,0.0
unique id_1707165857129x278817210000962500,0.0
unique id_1707165859549x784930490368535400,0.0
unique id_1707165862611x395878591472423900,0.0
unique id_1707165864603x266964227905401880,0.0
unique id_1707166372976x376560372448818240,0.0
unique id_1707166378277x337741964728692800,0.0
unique id_1707166815717x787357636115185300,0.0
unique id_1707166819711x351728270090504000,0.0
unique id_1707163503952x261040671178148540,0.0
unique id_1707163498207x954943529392954900,0.0
unique id_1707163385979x699790704927097500,0.0
unique id_1707162951884x287590161196153120,0.0
unique id_1707162539843x982244085423649400,0.0
unique id_1707162541763x662197442674302100,0.0
unique id_1707162547448x587624721515729800,0.0
unique id_1707162549246x609686661501096500,0.0
unique id_1707162551255x992974282373813500,0.0
unique id_1707162949939x537213151020812900,0.0
unique id_1707162953564x397758686715129900,0.0
unique id_1707163384169x461368690417320000,0.0
unique id_1707162956322x147485150531768030,0.0
unique id_1707162958583x558524932209359500,0.0
unique id_1707162961083x122410499899564100,0.0
unique id_1707163375819x467913241504941400,0.0
unique id_1707163377638x818016044774693600,0.0
unique id_1707163381659x677594844954307700,0.0
unique id_1707160361300x904474027177988400,0.0
unique id_1707160357175x249319036372806180,0.0
unique id_1707166827863x460476973378441300,0.0
unique id_1707157076082x543866268117328060,0.0
unique id_1707157166535x667225782630279400,0.0
unique id_1707157170428x966210456230174700,0.0
unique id_1707157172641x192277595467880160,0.0
unique id_1707157176025x932929512087224300,0.0
unique id_1707157182549x365354720102753860,0.0
unique id_1707157184079x597318843978359000,0.0
unique id_1707157258312x793036193726678300,0.0
unique id_1707157262770x754194037879514900,0.0
unique id_1707157335437x754139299162041700,0.0
unique id_1707157337751x857894192009481100,0.0
unique id_1707157340089x272365301448609600,0.0
unique id_1707157343324x205203922865472300,0.0
unique id_1707157347922x887103059341053600,0.0
unique id_1707157350537x156447145360389940,0.0
unique id_1707157556736x716918144816957400,0.0
unique id_1707157082579x462905376903708400,0.0
unique id_1707157072539x311142464222012600,0.0
unique id_1707160350874x695650296934643500,0.0
unique id_1707157069745x525202537194017200,0.0
unique id_1707156618513x217242816440106560,0.0
unique id_1707156623902x494186251789874940,0.0
unique id_1707156625943x780989856135995400,0.0
unique id_1707156739452x781287122409248800,0.0
unique id_1707156741351x813134785917127200,0.0
unique id_1707156744564x267934048426508480,0.0
unique id_1707156749632x223279912144419330,0.0
unique id_1707156751480x859265142276374700,0.0
unique id_1707156754935x276898585216137180,0.0
unique id_1707156965872x205141642485942240,0.0
unique id_1707156968930x692632988361167100,0.0
unique id_1707156974445x845148551909938700,0.0
unique id_1707156978015x601319230545554200,0.0
unique id_1707156982762x897646362515706200,0.0
unique id_1707157067459x569746395280077630,0.0
unique id_1707157559039x421326915042671040,0.0
unique id_1707157561665x146785178428076700,0.0
unique id_1707157564664x272073777068159600,0.0
unique id_1707157568475x190728939024039200,0.0
unique id_1707158555909x789719711898242400,0.0
unique id_1707159555156x308375374347047000,0.0
unique id_1707159559548x640273505877667200,0.0
unique id_1707159565453x530162752498195300,0.0
unique id_1707159930980x335188035036180000,0.0
unique id_1707159937487x574602698017989250,0.0
unique id_1707159947341x242572258351416930,0.0
unique id_1707160099747x371415842182463800,0.0
unique id_1707160103402x420302541053083650,0.0
unique id_1707160105555x647184982823419800,0.0
unique id_1707160108950x238926758311128320,0.0
unique id_1707160116728x324497368336089700,0.0
unique id_1707160229143x145921217355335900,0.0
unique id_1707160232342x626313187561332900,0.0
unique id_1707160235199x630958343642301400,0.0
unique id_1707158548184x125869094154266610,0.0
unique id_1707158546002x831353022966090400,0.0
unique id_1707158456839x365315586948727700,0.0
unique id_1707157831417x955438272297910000,0.0
unique id_1707157570080x857469740586285000,0.0
unique id_1707157663078x907451599274972800,0.0
unique id_1707157665945x548363257954291200,0.0
unique id_1707157675372x107530668739118200,0.0
unique id_1707157823811x890697473500063000,0.0
unique id_1707157829776x260600511394400770,0.0
unique id_1707157833309x132570587129841490,0.0
unique id_1707158454276x538495446883431550,0.0
unique id_1707157836060x625264497040893800,0.0
unique id_1707157838606x389217465624943900,0.0
unique id_1707158094917x809452314532459900,0.0
unique id_1707158269306x848092592603814300,0.0
unique id_1707158447179x124591837501244260,0.0
unique id_1707158449976x921602685862015600,0.0
unique id_1707166825793x475779075436312060,0.0
unique id_1707167892699x949410889385578900,0.0
unique id_1707762342224x449762268188407040,0.0
unique id_1707419071566x327495848213641200,0.0
unique id_1707419089656x995244843116630300,0.0
unique id_1707419092801x980808680624428700,0.0
unique id_1707428927207x705468007817968700,0.0
unique id_1707428938227x790413941199741700,0.0
unique id_1707428940302x166965103575376080,0.0
unique id_1707428942148x457904101209700740,0.0
unique id_1707428944805x927018604720633700,0.0
unique id_1707430401539x235140431037205150,0.0
unique id_1707430679350x291546432935875650,0.0
unique id_1707430879180x278541439781568860,0.0
unique id_1707430881259x851483984013689000,0.0
unique id_1707430883200x911866924896380900,0.0
unique id_1707430885172x364845365105066700,0.0
unique id_1707430889177x284200150736242400,0.0
unique id_1707430892312x158259900473400880,0.0
unique id_1707419083574x334126984620137800,0.0
unique id_1707254939117x554142308066502660,0.0
unique id_1707250608435x367092063581472500,0.0
unique id_1707254936447x400915357723870200,0.0
unique id_1707253995090x378114112837851800,0.0
unique id_1707254000810x975490942787162100,0.0
unique id_1707254007002x348807606470814340,0.0
unique id_1707254010149x238360046756626240,0.0
unique id_1707254821916x408285396102639170,0.0
unique id_1707254825208x179917957260900000,0.0
unique id_1707254830205x387693341455288600,0.0
unique id_1707254832952x556773503806540700,0.0
unique id_1707254844531x186410097362309950,0.0
unique id_1707254848979x406381185828033540,0.0
unique id_1707254851685x614360397002963800,0.0
unique id_1707254925180x909610919168810000,0.0
unique id_1707254930178x676452919769316400,0.0
unique id_1707254932002x720023626979290100,0.0
unique id_1707254934292x293820650016443100,0.0
unique id_1707761023149x756995623184294900,0.0
unique id_1707761035261x777916409067236600,0.0
unique id_1707761041484x473568395709389250,0.0
unique id_1707761043496x612762363868884900,0.0
unique id_1707761748858x596578733313450900,0.0
unique id_1707761750576x744349272013195900,0.0
unique id_1707761752702x713907215244688600,0.0
unique id_1707761754857x538741066168837440,0.0
unique id_1707761760251x363521123377789950,0.0
unique id_1707761869310x459951237589669500,0.0
unique id_1707761875004x769179959584798300,0.0
unique id_1707762036103x432756210540657000,0.0
unique id_1707762037944x615222569847254000,0.0
unique id_1707762039815x861893163443552500,0.0
unique id_1707762041743x404440281694288900,0.0
unique id_1707762048887x133387203807371340,0.0
unique id_1707762159304x145963288051204300,0.0
unique id_1707762161154x466252337877475000,0.0
unique id_1707762163715x128350454786897220,0.0
unique id_1707761746578x658982845290430300,0.0
unique id_1707761613603x926327547894836100,0.0
unique id_1707761609405x616731276334592240,0.0
unique id_1707761396562x152235587593904770,0.0
unique id_1707761045513x383424604253646460,0.0
unique id_1707761249325x974576839344222500,0.0
unique id_1707761253819x470097859021553860,0.0
unique id_1707761256404x988019836082046500,0.0
unique id_1707761259006x205368068487783230,0.0
unique id_1707761262157x475939874677197440,0.0
unique id_1707761398529x163202496858201300,0.0
unique id_1707761607463x467507650545612800,0.0
unique id_1707761400638x289807983494978050,0.0
unique id_1707761403149x474501124378407200,0.0
unique id_1707761405956x338572636083114500,0.0
unique id_1707761410662x140785012050210540,0.0
unique id_1707761603577x225973479243553920,0.0
unique id_1707761605632x948680003117706200,0.0
unique id_1707253109354x985169046488938000,0.0
unique id_1707250605658x381865268691135040,0.0
unique id_1707167894193x359266368561012200,0.0
unique id_1707169357735x207149316910346200,0.0
unique id_1707169363932x368373303929472800,0.0
unique id_1707169366940x112785183326062020,0.0
unique id_1707169369640x990859769683366800,0.0
unique id_1707169371992x522448091441635650,0.0
unique id_1707169923620x843415191468621600,0.0
unique id_1707169925471x164964853046937000,0.0
unique id_1707169927478x206635143339287000,0.0
unique id_1707169929991x437754838880908900,0.0
unique id_1707169931895x612937813047639000,0.0
unique id_1707171154961x209615768535216030,0.0
unique id_1707171159991x303263171724322200,0.0
unique id_1707171165464x318392364496169900,0.0
unique id_1707171167960x595968957779356800,0.0
unique id_1707171169903x435577658090196000,0.0
unique id_1707243633128x750896350177432300,0.0
unique id_1707169361191x467611409581497600,0.0
unique id_1707169351098x714912985128053800,0.0
unique id_1707250603684x355199748222150280,0.0
unique id_1707168192014x481035970083209400,0.0
unique id_1707167911228x158128901535570460,0.0
unique id_1707167912660x878106849832811800,0.0
unique id_1707167918412x553546144569927500,0.0
unique id_1707167918579x492859111140844500,0.0
unique id_1707167920634x452788535321979140,0.0
unique id_1707167921019x697464616185864000,0.0
unique id_1707167922500x152741156369485380,0.0
unique id_1707167923804x640817021132814600,0.0
unique id_1707167924501x753404520226719000,0.0
unique id_1707168178639x261994007659214200,0.0
unique id_1707168181229x940334144073373400,0.0
unique id_1707168183433x140907518339965500,0.0
unique id_1707168185240x917419874866738200,0.0
unique id_1707168186817x732214387278151700,0.0
unique id_1707168189588x408452651441073800,0.0
unique id_1707243648608x127466633495169070,0.0
unique id_1707243659644x908547032964533100,0.0
unique id_1707243666903x208739995274667800,0.0
unique id_1707246407898x156514396020687600,0.0
unique id_1707247826833x195570934751589900,0.0
unique id_1707247828845x530671039268546750,0.0
unique id_1707247831642x712309961622659300,0.0
unique id_1707247833849x779786985363671700,0.0
unique id_1707247836215x799514591598532200,0.0
unique id_1707248312032x828925536029253500,0.0
unique id_1707248315457x485691271435674050,0.0
unique id_1707248319607x186390666463708930,0.0
unique id_1707249563051x559963281520145860,0.0
unique id_1707249570021x871545332351547600,0.0
unique id_1707249573702x993879563858592900,0.0
unique id_1707249577464x526271212084634240,0.0
unique id_1707249586255x235970378327205800,0.0
unique id_1707249589421x537065631220206460,0.0
unique id_1707250591884x168425866955417280,0.0
unique id_1707247818545x536247217846999040,0.0
unique id_1707247732625x340401988808598100,0.0
unique id_1707247729543x778280744734463000,0.0
unique id_1707246638536x274837768092026200,0.0
unique id_1707246414272x721654343187393200,0.0
unique id_1702414075073x877577509455920600,0.0
unique id_1707246419131x318624882390410100,0.0
unique id_1707246426130x253681772933818100,0.0
unique id_1707246633975x889845238897401500,0.0
unique id_1707246636398x288806808631883300,0.0
unique id_1707246641532x787406899374718100,0.0
unique id_1707247726955x799951141869306900,0.0
unique id_1707246646458x478467599570952640,0.0
unique id_1707246648922x998766528857197700,0.0
unique id_1707246743606x750768903924549800,0.0
unique id_1707246748603x490422817902391040,0.0
unique id_1707246954378x165760187520519680,0.0
unique id_1707247716208x957799506565371300,0.0
unique id_1708467188647x302640469379999550,0.0
unique id_1708539329276x890774020131435600,0.0
unique id_1722386033459x198544635122477320,0.0
unique id_1722386032044x830583433092426000,0.0
unique id_1722386032046x205421956381413250,0.0
unique id_1722386032047x412177072069167550,0.0
unique id_1722386032048x483152369451062660,0.0
unique id_1722386032049x118297625479746320,0.0
unique id_1722386032051x287519385257176450,0.0
unique id_1722386032053x756496165448606500,0.0
unique id_1722386032063x809870328177113300,0.0
unique id_1722386032064x953819973484523400,0.0
unique id_1722386032066x257280311335000830,0.0
unique id_1722386032067x907381742820810200,0.0
unique id_1722386032070x794927740041256800,0.0
unique id_1722386032113x359065238812594560,0.0
unique id_1722386032143x311115660465099960,0.0
unique id_1722386032145x509205928774159700,0.0
unique id_1722386032146x529754599256604400,0.0
unique id_1722386032045x596295489766926200,0.0
unique id_1722386032043x762534545445107300,0.0
unique id_1722386031868x912888414225436900,0.0
unique id_1722386032039x602984489722284000,0.0
unique id_1722386031910x159327042088448960,0.0
unique id_1722386031913x204375694968711230,0.0
unique id_1722386031918x409464654907232300,0.0
unique id_1722386031919x418623559733724860,0.0
unique id_1722386031919x761095608442586100,0.0
unique id_1722386031920x831739188110273200,0.0
unique id_1722386031922x429243950880502400,0.0
unique id_1722386031923x923695445126231800,0.0
unique id_1722386031927x352201429868540740,0.0
unique id_1722386031928x871017606451216500,0.0
unique id_1722386031931x128939284428045700,0.0
unique id_1722386031957x547096138230653630,0.0
unique id_1722386031964x989309158050130800,0.0
unique id_1722386031977x423845449125857000,0.0
unique id_1722386032038x137977698811315060,0.0
unique id_1722386032147x333952625956310800,0.0
unique id_1722386032148x508267446111028160,0.0
unique id_1722386032149x792295700615385000,0.0
unique id_1722386032152x454499434924891650,0.0
unique id_1722386032265x137491718511474130,0.0
unique id_1722386032265x959970256524081300,0.0
unique id_1722386032266x386361513768384900,0.0
unique id_1722386032267x960152661521629600,0.0
unique id_1722386032269x422145908451718300,0.0
unique id_1722386032270x161376486335969920,0.0
unique id_1722386032271x649012020194421600,0.0
unique id_1722386032273x805718712633719800,0.0
unique id_1722386032275x476932356790130240,0.0
unique id_1722386032276x857255706170065000,0.0
unique id_1722386032278x790399321632159400,0.0
unique id_1722386032279x651791879185813200,0.0
unique id_1722386032279x717456547833426400,0.0
unique id_1722386032280x627344691518685360,0.0
unique id_1722386032280x907206132263422200,0.0
unique id_1722386032264x363212225945335200,0.0
unique id_1722386032262x693954830901062300,0.0
unique id_1722386032257x860986464272265300,0.0
unique id_1722386032164x390867306327150140,0.0
unique id_1722386032152x715917538662643500,0.0
unique id_1722386032154x392082023534661100,0.0
unique id_1722386032154x536644933141268200,0.0
unique id_1722386032154x689694411146573400,0.0
unique id_1722386032160x415947950943940350,0.0
unique id_1722386032163x116687557781679710,0.0
unique id_1722386032168x837886545060960500,0.0
unique id_1722386032256x526989682630877060,0.0
unique id_1722386032171x631276734502222100,0.0
unique id_1722386032173x631157843291161300,0.0
unique id_1722386032173x738065501314985200,0.0
unique id_1722386032252x307140838466771300,0.0
unique id_1722386032253x938803368643804700,0.0
unique id_1722386032255x527912998014259400,0.0
unique id_1722386031873x655220766039946100,0.0
unique id_1722386031867x812255736142595100,0.0
unique id_1722386032284x204134795636383720,0.0
unique id_1722386031577x837961443256825000,0.0
unique id_1722386031581x251493483272767780,0.0
unique id_1722386031581x900477738755351300,0.0
unique id_1722386031582x836717802791272100,0.0
unique id_1722386031584x106091788650650720,0.0
unique id_1722386031584x922277571665719200,0.0
unique id_1722386031589x979661738027724800,0.0
unique id_1722386031596x315970310107497800,0.0
unique id_1722386031604x316811947559282300,0.0
unique id_1722386031605x637130574447160700,0.0
unique id_1722386031612x523255443568217540,0.0
unique id_1722386031617x733027387473894000,0.0
unique id_1722386031618x137073313833513390,0.0
unique id_1722386031620x238837169977802900,0.0
unique id_1722386031623x302843900045933500,0.0
unique id_1722386031626x213039660838868480,0.0
unique id_1722386031578x584819381749503100,0.0
unique id_1722386031576x314156151925015100,0.0
unique id_1722386031800x131266299063215630,0.0
unique id_1722386031542x757591819496644000,0.0
unique id_1722386031435x744101095203868000,0.0
unique id_1722386031436x339523681718310000,0.0
unique id_1722386031444x844943936549184600,0.0
unique id_1722386031446x978397382279565400,0.0
unique id_1722386031447x567741276815420400,0.0
unique id_1722386031498x726723494660406100,0.0
unique id_1722386031501x435311159116035460,0.0
unique id_1722386031508x703805299792199300,0.0
unique id_1722386031510x139431545611397470,0.0
unique id_1722386031517x586236820688770200,0.0
unique id_1722386031523x112965359927234000,0.0
unique id_1722386031524x180464734965277470,0.0
unique id_1722386031527x249095133881382920,0.0
unique id_1722386031528x369987084604365800,0.0
unique id_1722386031539x326673103899661500,0.0
unique id_1722386031626x914406124910697300,0.0
unique id_1722386031628x453272191179031360,0.0
unique id_1722386031630x776795050453578500,0.0
unique id_1722386031675x970417073488453600,0.0
unique id_1722386031777x141766524475180240,0.0
unique id_1722386031777x676778583232988400,0.0
unique id_1722386031779x208439194775511550,0.0
unique id_1722386031779x269127029183944030,0.0
unique id_1722386031779x666490616807607700,0.0
unique id_1722386031784x458453763401748700,0.0
unique id_1722386031785x546057309110776100,0.0
unique id_1722386031785x631594969552335700,0.0
unique id_1722386031786x230420850159407400,0.0
unique id_1722386031786x742844567873254900,0.0
unique id_1722386031788x569484206170129900,0.0
unique id_1722386031791x279253614774056100,0.0
unique id_1722386031792x561030953930482750,0.0
unique id_1722386031794x220345415568778960,0.0
unique id_1722386031794x623421942131296500,0.0
unique id_1722386031776x938862588594712600,0.0
unique id_1722386031772x345446887923877900,0.0
unique id_1722386031768x639109320286280700,0.0
unique id_1722386031688x741626136134417700,0.0
unique id_1722386031680x861833625688138500,0.0
unique id_1722386031682x541107214164059140,0.0
unique id_1722386031685x117572576093661010,0.0
unique id_1722386031685x681134218273303300,0.0
unique id_1722386031686x992916113090130300,0.0
unique id_1722386031687x200185154994616520,0.0
unique id_1722386031691x506258348281480450,0.0
unique id_1722386031765x554548344985907900,0.0
unique id_1722386031692x461868154316021000,0.0
unique id_1722386031701x189426089175270370,0.0
unique id_1722386031708x321961719771674200,0.0
unique id_1722386031710x558032999296746750,0.0
unique id_1722386031711x931241198223830000,0.0
unique id_1722386031764x367923901527497100,0.0
unique id_1722386032281x883415139106474200,0.0
unique id_1722386032349x561618513182949440,0.0
unique id_1722386031433x305811920637075700,0.0
unique id_1722386033055x595379178767667700,0.0
unique id_1722386033104x646257659048723700,0.0
unique id_1722386033108x494852752191561800,0.0
unique id_1722386033109x173644218802655000,0.0
unique id_1722386033111x677279450225097200,0.0
unique id_1722386033112x177945848285571600,0.0
unique id_1722386033113x388158518988195100,0.0
unique id_1722386033114x307040878456685800,0.0
unique id_1722386033114x997727153510749400,0.0
unique id_1722386033115x594434131540643000,0.0
unique id_1722386033166x260980593835742100,0.0
unique id_1722386033169x612491508484446000,0.0
unique id_1722386033171x452266430318097860,0.0
unique id_1722386033172x992854109281843500,0.0
unique id_1722386033174x752258734202330600,0.0
unique id_1722386033183x402635799172801150,0.0
unique id_1722386033064x617985368815052700,0.0
unique id_1722386033032x571722124718121660,0.0
unique id_1722386032928x490453935774959300,0.0
unique id_1722386033029x625115802029722500,0.0
unique id_1722386032937x986783614752111900,0.0
unique id_1722386032949x577306653677642100,0.0
unique id_1722386032950x528525623418034240,0.0
unique id_1722386032952x637400804388143900,0.0
unique id_1722386032954x748548152644232300,0.0
unique id_1722386032960x611393368919329400,0.0
unique id_1722386032961x379003317395637500,0.0
unique id_1722386032962x283737641384672600,0.0
unique id_1722386032967x896675963397970200,0.0
unique id_1722386032968x437210930206805440,0.0
unique id_1722386032970x561973786902875800,0.0
unique id_1722386032971x917226440847734100,0.0
unique id_1722386033020x471725298825514500,0.0
unique id_1722386033020x957122343439785500,0.0
unique id_1722386033026x284034274130671840,0.0
unique id_1722386033211x541435535928665340,0.0
unique id_1722386033213x413531749201333060,0.0
unique id_1722386033214x839745879455988500,0.0
unique id_1722386033215x556959245662971700,0.0
unique id_1722386033314x261491467825370800,0.0
unique id_1722386033314x695198723666832900,0.0
unique id_1722386033317x349652431085554200,0.0
unique id_1722386033317x470375309934720800,0.0
unique id_1722386033318x118936157318456200,0.0
unique id_1722386033318x810074986194900600,0.0
unique id_1722386033319x151130733060045980,0.0
unique id_1722386033320x452258172387829400,0.0
unique id_1722386033320x834345453056466000,0.0
unique id_1722386033325x883967601986994400,0.0
unique id_1722386033326x928197526668043500,0.0
unique id_1722386033327x231790879866008900,0.0
unique id_1722386033347x689909695647720800,0.0
unique id_1722386033456x476402577630965500,0.0
unique id_1722386033457x938103951378867800,0.0
unique id_1722386033313x637097276705940600,0.0
unique id_1722386033308x125041537532462050,0.0
unique id_1722386033307x515788488738071500,0.0
unique id_1722386033254x362250495331660540,0.0
unique id_1722386033216x997447495817758600,0.0
unique id_1722386033219x380197435675909440,0.0
unique id_1722386033221x424359493315849400,0.0
unique id_1722386033222x127134999929077180,0.0
unique id_1722386033225x732250994414789200,0.0
unique id_1722386033227x674559102575382800,0.0
unique id_1722386033255x776471467683353500,0.0
unique id_1722386033307x434381275274622800,0.0
unique id_1722386033300x809602733089916700,0.0
unique id_1722386033302x684854438848906900,0.0
unique id_1722386033302x903342607384644500,0.0
unique id_1722386033304x664044882816823000,0.0
unique id_1722386033305x334117599996400600,0.0
unique id_1722386033305x885146806130415700,0.0
unique id_1722386032930x478305425661750700,0.0
unique id_1722386032925x742937184401615300,0.0
unique id_1722386032351x782376689658325800,0.0
unique id_1722386032494x897873605086762100,0.0
unique id_1722386032500x902695961814813200,0.0
unique id_1722386032507x876426819246894200,0.0
unique id_1722386032508x215928278789675900,0.0
unique id_1722386032519x502526057634878460,0.0
unique id_1722386032529x267029231420407680,0.0
unique id_1722386032532x986252955928085500,0.0
unique id_1722386032540x432124996572820240,0.0
unique id_1722386032541x331902443744824800,0.0
unique id_1722386032542x112060218765673400,0.0
unique id_1722386032550x653379837301284200,0.0
unique id_1722386032550x846593822131150600,0.0
unique id_1722386032556x707039710974344100,0.0
unique id_1722386032558x238092068538216640,0.0
unique id_1722386032561x416286647366868300,0.0
unique id_1722386032563x751102541821456300,0.0
unique id_1722386032500x590397307733009200,0.0
unique id_1722386032461x606717589730061200,0.0
unique id_1722386032924x770315297336710900,0.0
unique id_1722386032460x706465778999026300,0.0
